,Target Coffee,Target Milk Coffee,Target Cocoa,Target Tee,Target Coffee Time,Student Price Coffee,Worker Price Coffee,Guest Price Coffee,Student Price Milk Coffee,Worker Price Milk Coffee,Guest Price Milk Coffee,Student Price Cocoa,Worker Price Milk Cocoa,Guest Price Milk Cocoa,Student Price Tee,Worker Price Tee,Guest Price Tee,Student Price Coffee Time,Worker Price Coffee Time,Guest Price Coffee Time,Student Tax,Worker Tax,Guest Tax,Week,Year,x0_Friday,x0_Monday,x0_Saturday,x0_Sunday,x0_Thursday,x0_Tuesday,x0_Wednesday,x0_April,x0_August,x0_December,x0_February,x0_January,x0_July,x0_June,x0_March,x0_May,x0_November,x0_October,x0_September
2020-06-08,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,24.0,2020.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-06-09,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,24.0,2020.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-06-10,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,24.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-06-11,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,24.0,2020.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-06-12,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,24.0,2020.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-06-13,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,24.0,2020.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-06-14,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,24.0,2020.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-06-15,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,25.0,2020.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-06-16,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,25.0,2020.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-06-17,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,25.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-06-18,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,25.0,2020.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-06-19,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,25.0,2020.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-06-20,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,25.0,2020.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-06-21,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,25.0,2020.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-06-22,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,26.0,2020.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-06-23,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,26.0,2020.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-06-24,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,26.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-06-25,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,26.0,2020.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-06-26,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,26.0,2020.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-06-27,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,26.0,2020.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-06-28,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,26.0,2020.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-06-29,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,27.0,2020.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-06-30,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,27.0,2020.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020-07-01,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,27.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,27.0,2020.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,27.0,2020.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,27.0,2020.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-05,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,27.0,2020.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,28.0,2020.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-07,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,28.0,2020.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-08,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,28.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-09,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,28.0,2020.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-10,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,28.0,2020.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-11,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,28.0,2020.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-12,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,28.0,2020.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-13,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,29.0,2020.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-14,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,29.0,2020.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-15,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,29.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-16,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,29.0,2020.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,29.0,2020.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-18,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,29.0,2020.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-19,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,29.0,2020.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-20,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,30.0,2020.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-21,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,30.0,2020.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-22,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,30.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-23,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,30.0,2020.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,30.0,2020.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-25,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,30.0,2020.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-26,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,30.0,2020.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-27,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,31.0,2020.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-28,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,31.0,2020.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-29,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,31.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-30,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,31.0,2020.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-31,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,31.0,2020.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-01,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,31.0,2020.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-02,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,31.0,2020.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-03,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,32.0,2020.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-04,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,32.0,2020.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-05,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,32.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-06,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,32.0,2020.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,32.0,2020.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-08,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,32.0,2020.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-09,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,32.0,2020.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-10,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,33.0,2020.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-11,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,33.0,2020.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-12,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,33.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-13,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,33.0,2020.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,33.0,2020.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-15,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,33.0,2020.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-16,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,33.0,2020.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-17,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,34.0,2020.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-18,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,34.0,2020.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-19,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,34.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-20,0.0,0.0,0.0,0.0,0.0,1.32,1.03,1.03,1.5,1.4,1.4,1.1,1.03,1.03,0.6,0.56,0.28,1.8,1.68,1.12,0.0,0.07,0.07,34.0,2020.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
